symbol	company	yayk	nayk	mayk	wyay	wnay	wmay	desc
DLPN	Dolphin Entertainment Inc	0	0	1	#{}	#{}	#{"United States"}	Dolphin Entertainment, Inc. operates as an independent entertainment marketing and premium content development company in the United States. It operates in two segments, Entertainment Publicity and Marketing; and Content Production. The Entertainment Publicity and Marketing segment offers public relations, entertainment content marketing, strategic communications, social media marketing, creative branding, talent publicity, and entertainment marketing services, as well as produces marketing video content. The Content Production segment produces and distributes feature films and digital content. The company was formerly known as Dolphin Digital Media, Inc. and changed its name to Dolphin Entertainment, Inc. in July 2017. Dolphin Entertainment, Inc. is headquartered in Coral Gables, Florida.
DYNT	Dynatronics Cp	0	0	1	#{}	#{}	#{"United States"}	Dynatronics Corporation, a medical device company, designs, manufactures, and sells physical therapy, rehabilitation, orthopedics, pain management, and athletic training products in the United States. It offers orthopedic soft bracing products, which include cervical collars, shoulder immobilizers, arm slings, wrist and elbow supports, abdominal and lumbosacral supports, maternity supports, knee immobilizers and supports, ankle walkers and supports, plantar fasciitis splints, and cold therapy products. The company also provides power and manually operated treatment tables, mat platforms, work tables, parallel bars, training stairs, weight racks, treadmills, recumbent bikes, and other related equipment. In addition, it offers therapeutic modality devices, such as electrotherapy, ultrasound, phototherapy, therapeutic lasers, shortwave diathermy, radial pulse therapy, hot and cold therapy, compression therapy, and electrodes. Further, the company provides clinical supplies, including exercise bands and tubing, topical analgesics, lotions and gels, orthopedic bracing, paper products, athletic tapes, and other related supplies. It markets its products under the Bird & Cronin, Solaris, Hausmann, Physician's Choice, and PROTEAM brands. The company sells its products to orthopedists, physical therapists, chiropractors, and athletic trainers, sports medicine practitioners, hospitals, clinics, and consumers, as well as online. It also exports its products to approximately 30 countries. The company was founded in 1979 and is headquartered in Eagan, Minnesota.
EAR	Eargo Inc	0	0	1	#{}	#{}	#{"United States"}	Eargo, Inc., a consumer-focused medical device company, develops and sells hearing aids to assist people with hearing loss in the United States. It sells its products through online stores. The company was formerly known as Aria Innovations, Inc. and changed its name to Eargo, Inc. in November 2014. Eargo, Inc. was founded in 2010 and is headquartered in San Jose, California.
EBTC	Enterprise Bancorp	0	0	1	#{}	#{}	#{"real estate"}	Enterprise Bancorp, Inc. operates as the holding company for Enterprise Bank and Trust Company that provides banking products and services primarily in the Greater Merrimack Valley, Nashoba Valley, and North Central regions of Massachusetts and Southern New Hampshire. The company offers commercial and retail deposit products, including transactional checking accounts, non-transactional savings and money market accounts, commercial sweep products, and term certificates of deposit. It also provides commercial real estate mortgage loans, construction and land development loans, secured and unsecured commercial loans and lines of credit, and letters of credit, as well as equipment financing services; and conventional residential mortgage loans, home equity loans and lines, residential construction loans on primary and secondary residences, and secured and unsecured personal loans and lines of credit. In addition, the company offers cash management services; customized investment management and trust services to individuals, family groups, commercial businesses, trusts, foundations, non-profit organizations, and endowments; brokerage and management services to individual investors; and insurance products. Further, it provides card, online, and mobile banking services. As of April 20, 2020, it had 25 full-service branches located in the Massachusetts communities of Lowell, Acton, Andover, Billerica, Chelmsford, Dracut, Fitchburg, Lawrence, Leominster, Lexington, Methuen, Tewksbury, Tyngsborough, and Westford; and the New Hampshire communities of Derry, Hudson, Nashua, Pelham, Salem, and Windham. The company primarily serves business entities, non-profit organizations, professional practices, and individuals. Enterprise Bancorp, Inc. was founded in 1989 and is headquartered in Lowell, Massachusetts.
EIGI	Endurance Int Group	0	0	1	#{}	#{}	#{"United States"}	Endurance International Group Holdings, Inc., together with its subsidiaries, provides cloud-based platform solutions for small-and medium-sized businesses in the United States and internationally. The company operates in three segments: Web Presence, Domain, and Email Marketing. It offers Web hosting services, including entry-level shared hosting, and virtual private server and dedicated hosting solutions; Website building tools; domain registration, management, and resale services; malware protection solutions to protect subscribers' Websites from viruses, malicious code, and other threats; and backup control solutions that enable subscribers to schedule, maintain, manage, and restore backups of their online data and Websites. The company also provides email marketing solutions that enable subscribers to communicate with their customers and potential customers through email; products that enables subscribers to sell their products and services online, including secure and encrypted payments, shopping carts, inventory management, online marketplace listing solutions, payment processing and related services, and mobile payments; and search engine optimization and marketing solutions. In addition, it offers solutions that allow subscribers to have their Websites and email marketing campaigns rendered on mobile devices; tools and services that enable subscribers to communicate with their customers and potential customers through social networks; business productivity tools that include professional email, word processing and presentation software, online storage, shared calendars, and video meetings; control panels and dashboards that offer subscribers with tools to analyze activity on their Websites; and professional services, including Website design, marketing, social media management, and Website migration services. The company was founded in 1997 and is headquartered in Burlington, Massachusetts.
EKSO	Ekso Bionics Holdings Inc	0	0	1	#{}	#{}	#{"United States"}	Ekso Bionics Holdings, Inc. designs, develops, and sells exoskeletons for use in the healthcare, industrial, and military markets in the United States and internationally. The company operates in two segments, EksoHealth and EksoWorks. It primarily offers EksoNR, a bionic suit that provides the ability to stand and walk over ground with a full weight-bearing, reciprocal gait using a cane, crutches, or a walker to individuals with spinal cord injuries and hemiplegia due to stroke; and EksoUE, a wearable assistive device that helps to reduce the effect of gravity on the wearer's shoulders and arms, as well as reduce fatigue while rehabilitation sessions to achieve a larger active range of motion. The company's Ekso devices are primarily used in a hospital and rehabilitation setting. It has a license agreement with Lockheed Martin Corporation, Regents of the University of California, and Garrett Brown, as well as with OttoBock Healthcare Products Gmbh. The company was founded in 2005 and is headquartered in Richmond, California.
ESXB	Community Bankers	0	0	1	#{}	#{}	#{"real estate"}	Community Bankers Trust Corporation operates as the holding company for the Essex Bank that provides financial services primarily to individuals, small businesses, and commercial companies. It offers individual and commercial demand and time deposit accounts; and commercial and industrial loans, consumer and small business loans, and real estate and mortgage loans. The company also provides investment services; online and mobile banking products; cash management services; and insurance and investment products. As of April 24, 2020, it operated through a network of 24 full-service offices, including 18 in Virginia and 6 in Maryland; and 2 loan production office in Virginia. The company was founded in 1926 and is headquartered in Richmond, Virginia.
FBMS	First Bancshs [Ms]	0	0	1	#{}	#{}	#{"real estate"}	The First Bancshares, Inc. operates as the bank holding company for The First, A National Banking Association that provides general commercial and retail banking services. The company operates through three segments: Commercial/Retail Bank, Mortgage Banking Division, and Holding Company. It offers deposit services, including checking, NOW, and savings accounts; other time deposits, such as daily money market accounts and longer-term certificates of deposit; and individual retirement accounts. The company also provides commercial loans comprising secured and unsecured loans for working capital, business expansion, and purchase of equipment and machinery; consumer loans consisting of equity lines of credit, as well as secured and unsecured loans for financing automobiles, home improvements, education, and personal investments; and real estate construction and acquisition loans. In addition, it originates loans to purchase existing residential homes or construct new homes, and to refinance existing mortgages; and provides financial and wealth management services. Further, the company offers internet banking services, automated teller machines, voice response telephone inquiry services, commercial sweep accounts, cash management services, safe deposit boxes, merchant, mobile deposit, direct deposit of payroll and social security checks, automatic drafts for various accounts, and credit card services. It primarily serves small to medium-sized businesses, professional concerns, individuals, associations and organizations, and governmental authorities. As of December 31, 2019, the company operated through its main office and 72 full-service branches, one motor branch, and four loan production offices in Mississippi, Alabama, Louisiana, Florida, and Georgia. The First Bancshares, Inc. was incorporated in 1995 and is headquartered in Hattiesburg, Mississippi.
FBNC	First Bancorp [Nc]	0	0	1	#{}	#{}	#{"real estate"}	First Bancorp operates as the bank holding company for First Bank that provides banking products and services for individuals and small to medium-sized businesses primarily in North Carolina and northeastern South Carolina. It accepts deposit products, such as checking, savings, and money market accounts, as well as time deposits, including certificate of deposits and individual retirement accounts. The company also offers loans for a range of consumer and commercial purposes comprising loans for business, real estate, personal, home improvement, and automobiles, as well as residential mortgages and small business administration loans. In addition, it provides credit and debit cards, letter of credits, and safe deposit box rental services, as well as electronic funds transfer services consisting of wire transfers; and internet and mobile banking, cash management, bank-by-phone services, and remote deposit capture services. Further, the company offers investment and insurance products, such as mutual funds, annuities, long-term care insurance, life insurance, and company retirement plans, as well as property and casualty insurance products; and financial planning services. As of October 26, 2020, it operated 101 branches in North Carolina and South Carolina. The company was founded in 1934 and is headquartered in Southern Pines, North Carolina.
FBRX	Forte Biosciences Inc	0	0	1	#{}	#{}	#{"United States"}	Forte Biosciences Inc. operates as a clinical-stage dermatology company in the United States. It is developing a live biotherapeutic FB-401 that has completed Phase 1/2a clinical trial to treat inflammatory skin diseases for pediatric atopic dermatitis patients. The company is based in Torrance, California.
FCCO	First Community Corp	0	0	1	#{}	#{}	#{"real estate"}	First Community Corporation operates as the bank holding company for First Community Bank which offers various commercial and retail banking products and services to small-to-medium sized businesses, professional concerns, and individuals. The company operates through Commercial and Retail Banking, Mortgage Banking, and Investment Advisory and Non-Deposit segments. Its deposit products include demand deposit accounts, checking accounts, NOW accounts, and savings accounts, as well as other time deposits, such as daily money market accounts and longer-term certificates of deposit. The company's loan portfolio comprises commercial loans that consist of secured and unsecured loans for working capital, business expansion, and the purchase of equipment and machinery; consumer loans, including secured and unsecured loans for financing automobiles, home improvements, education, and personal investments; real estate construction and acquisition loans; and fixed and variable rate mortgage loans. It also provides other banking services, which include Internet banking, cash management services, safe deposit boxes, traveler's checks, direct deposit of payroll and social security checks, and automatic drafts for various accounts. In addition, the company offers non-deposit investment products and other investment brokerage services; VISA and MasterCard credit card services; financial and investment advisory services; and insurance services. It operates 21 full-service offices located in the Lexington County, Richland County, Newberry County, Kershaw County, Greenville County, Anderson County, Pickens County, and Aiken County, South Carolina; and Richmond County and Columbia County, Georgia. First Community Corporation was founded in 1994 and is headquartered in Lexington, South Carolina.
FCCY	1st Constitution Bcp	0	0	1	#{}	#{}	#{"real estate"}	1st Constitution Bancorp operates as the bank holding company for 1st Constitution Bank that provides commercial and retail banking products and services in the central, coastal, and northeastern areas of New Jersey. The company offers deposit products, including interest bearing demand deposits, such as interest-bearing checking accounts, money market accounts, and NOW accounts; and non-interest bearing demand, savings, and time deposits, as well as certificate of deposits. It also provides commercial loans, including term loans, lines of credit, and loans secured by equipment and receivables; secured and unsecured short-to-medium term commercial loans to businesses for working capital, business expansion, and the purchase of equipment and machinery; and commercial construction financing to real estate developers for the acquisition, development, and construction of residential and commercial properties. In addition, the company offers residential first mortgage loans secured by owner-occupied property; construction loans; reverse mortgages; second mortgage home improvement loans; home equity lines of credit; and non-residential consumer loans for automobiles, recreation vehicles, and boats, as well as secured and unsecured personal loans, and deposit account secured loans, as well as online and mobile banking services. It serves corporations, individuals, partnerships, and other community organizations, as well as small businesses and not-for-profit organizations. As of October 23, 2020, the company operated 26 branches in Asbury Park, Cranbury, Fair Haven, Fort Lee, Freehold, Hamilton, Hightstown, Hillsborough, Hopewell, Jackson, Jamesburg, Lawrenceville, Little Silver, Long Branch, Manahawkin, Neptune City, Perth Amboy, Plainsboro, Princeton, Rocky Hill, Rumson, Shrewsbury, and Toms River, New Jersey. 1st Constitution Bancorp was founded in 1989 and is based in Cranbury, New Jersey.
FFNW	First Financial Nort	0	0	1	#{}	#{}	#{"real estate"}	First Financial Northwest, Inc. operates as the holding company for First Financial Northwest Bank that provides commercial banking services in Washington. The company offers a range of deposit products, including noninterest bearing accounts, interest-bearing demand accounts, money market deposit accounts, statement savings accounts, and certificates of deposit. Its loan products comprise one-to-four family residential loans; multifamily and commercial real estate loans; construction/land loans for the construction of single-family residences, condominiums, townhouses, multifamily properties, and residential developments; business loans; and consumer loans, such as home equity loans and savings account loans. The company primarily serves the greater Puget Sound region of King, as well as Pierce, Snohomish, and Kitsap counties, Washington through its full-service banking office in Renton, Washington; and eleven additional branches in King and Snohomish counties, Washington. First Financial Northwest, Inc. was founded in 1923 and is headquartered in Renton, Washington.
FHB	First Hawaiian Inc	0	0	1	#{}	#{}	#{"United States"}	First Hawaiian, Inc. operates as a bank holding company for First Hawaiian Bank that provides a range of banking services to consumer and commercial customers in the United States. It operates in three segments: Retail Banking, Commercial Banking, and Treasury and Other. The company accepts various deposit products, including checking and savings accounts, and time deposit accounts. It also provides residential and commercial mortgage loans, home equity lines of credit, automobile loans and leases, personal lines of credit, installment loans, and small business loans and leases, commercial lease financing, and auto dealer financing. In addition, the company offers personal installment, credit card, individual investment and financial planning, insurance protection, trust and estate, private banking, retirement planning, treasury, and merchant processing services. As of October 23, 2020, it operated 58 branches in Oahu, Maui, Hawaii, Kauai, Lanai, Guam, and Saipan. The company was formerly known as BancWest Corporation and changed its name to First Hawaiian, Inc. in April 2016. The company was founded in 1858 and is headquartered in Honolulu, Hawaii. First Hawaiian, Inc. is a subsidiary of BancWest Corporation.
FMBI	First Midwest Bncp	0	0	1	#{}	#{}	#{"real estate"}	First Midwest Bancorp, Inc. operates as the bank holding company for First Midwest Bank that provides various banking products and services. The company accepts checking, NOW, money market, and savings accounts, as well as various types of short-term and long-term certificates of deposit. Its loan products include working capital loans; accounts receivable financing; inventory and equipment financing; sector-based lending, including healthcare, asset-based lending, structured finance, and syndications; agricultural loans; and mortgages, home equity lines and loans, personal loans, specialty loans, and consumer secured and unsecured loans, as well as funding for the construction, purchase, refinance, or improvement of commercial real estate properties. In addition, the company offers treasury management products and services comprising automated clearing house collection, lockbox, remote deposit capture, and financial electronic data interchange; wire transfer, account reconciliation, controlled disbursement, direct deposit, and positive pay services; information reporting services; corporate credit cards; and liquidity management, fraud prevention, and merchant services. Further, it provides fiduciary and executor, financial planning, investment advisory, employee benefit plan, and private banking services to corporate and public retirement plans, foundations and endowments, high net worth individuals, and multi-employer trust funds. Additionally, the company offers debit and automated teller machine, and credit cards; Internet and mobile, and telephone banking services; and financial education services. The company operates 127 locations and 178 automated teller machines in metropolitan Chicago, southeast Wisconsin, northwest Indiana, central and western Illinois, and eastern Iowa. First Midwest Bancorp, Inc. was incorporated in 1982 and is headquartered in Chicago, Illinois.
FMBIO	First Midwest Bancorp Inc	0	0	1	#{}	#{}	#{"real estate"}	First Midwest Bancorp, Inc. operates as the bank holding company for First Midwest Bank that provides various banking products and services. The company accepts checking, NOW, money market, and savings accounts, as well as various types of short-term and long-term certificates of deposit. Its loan products include working capital loans; accounts receivable financing; inventory and equipment financing; sector-based lending, including healthcare, asset-based lending, structured finance, and syndications; agricultural loans; and mortgages, home equity lines and loans, personal loans, specialty loans, and consumer secured and unsecured loans, as well as funding for the construction, purchase, refinance, or improvement of commercial real estate properties. In addition, the company offers treasury management products and services comprising automated clearing house collection, lockbox, remote deposit capture, and financial electronic data interchange; wire transfer, account reconciliation, controlled disbursement, direct deposit, and positive pay services; information reporting services; corporate credit cards; and liquidity management, fraud prevention, and merchant services. Further, it provides fiduciary and executor, financial planning, investment advisory, employee benefit plan, and private banking services to corporate and public retirement plans, foundations and endowments, high net worth individuals, and multi-employer trust funds. Additionally, the company offers debit and automated teller machine, and credit cards; Internet and mobile, and telephone banking services; and financial education services. The company operates 127 locations and 178 automated teller machines in metropolitan Chicago, southeast Wisconsin, northwest Indiana, central and western Illinois, and eastern Iowa. First Midwest Bancorp, Inc. was incorporated in 1982 and is headquartered in Chicago, Illinois.
FMBIP	First Midwest Bancorp Inc	0	0	1	#{}	#{}	#{"real estate"}	First Midwest Bancorp, Inc. operates as the bank holding company for First Midwest Bank that provides various banking products and services. The company accepts checking, NOW, money market, and savings accounts, as well as various types of short-term and long-term certificates of deposit. Its loan products include working capital loans; accounts receivable financing; inventory and equipment financing; sector-based lending, including healthcare, asset-based lending, structured finance, and syndications; agricultural loans; and mortgages, home equity lines and loans, personal loans, specialty loans, and consumer secured and unsecured loans, as well as funding for the construction, purchase, refinance, or improvement of commercial real estate properties. In addition, the company offers treasury management products and services comprising automated clearing house collection, lockbox, remote deposit capture, and financial electronic data interchange; wire transfer, account reconciliation, controlled disbursement, direct deposit, and positive pay services; information reporting services; corporate credit cards; and liquidity management, fraud prevention, and merchant services. Further, it provides fiduciary and executor, financial planning, investment advisory, employee benefit plan, and private banking services to corporate and public retirement plans, foundations and endowments, high net worth individuals, and multi-employer trust funds. Additionally, the company offers debit and automated teller machine, and credit cards; Internet and mobile, and telephone banking services; and financial education services. The company operates 127 locations and 178 automated teller machines in metropolitan Chicago, southeast Wisconsin, northwest Indiana, central and western Illinois, and eastern Iowa. First Midwest Bancorp, Inc. was incorporated in 1982 and is headquartered in Chicago, Illinois.
FNCB	FNCB Bancorp Inc	0	0	1	#{}	#{}	#{"real estate"}	FNCB Bancorp, Inc. operates as the holding company for FNCB Bank that provides retail and commercial banking services to individuals, businesses, local governments, and municipalities in Northeastern Pennsylvania. It offers checking, savings, and certificate of deposit products; and debit cards. The company also provides 1-4 family residential loans; construction, land acquisition, and development loans; commercial real estate loans; commercial and industrial loans; consumer loans, such as secured and unsecured installment loans, lines of credit, overdraft protection loans, auto loans, home equity loans and lines of credit; and state and political subdivision loans. In addition, it offers mobile and telephone banking, check imaging, and electronic statement services; online banking products, such as bill payment, internal and external funds transfer, person to person transfers, and purchase rewards; remote deposit capture and merchant services; and wealth management services through a third party. As of January 24, 2020, the company operated 17 branch offices in Lackawanna, Luzerne, and Wayne counties; and a limited purpose office in Allentown, Lehigh County. The company was formerly known as First National Community Bancorp, Inc. and changed its name to FNCB Bancorp, Inc. in October 2016. FNCB Bancorp, Inc. was founded in 1910 and is headquartered in Dunmore, Pennsylvania.
FNLC	First Bancorp Inc	0	0	1	#{}	#{}	#{"real estate"}	The First Bancorp, Inc. operates as the holding company for First National Bank that provides a range of banking products and services to individual and corporate customers. The company offers various deposit products, including demand, NOW, savings, money market, and certificates of deposit accounts. It also provides commercial loan products, such as mortgage loans to finance investments in real property comprising multi-family residential, commercial/retail, office, industrial, hotel, educational, and other specific or mixed use properties; loans to finance construction of owner- and non-owner occupied commercial real estate properties; and revolving and term loan obligations to business and corporate enterprises for the purpose of financing working capital or capital investment. In addition, the company offers municipal loans for capitalized expenditures, construction projects, or tax-anticipation notes; residential term loans that include amortizing home mortgages and construction loans, which include loans for owner-occupied residential construction; home equity loans and lines of credit; and consumer loans, which are amortizing loans to individuals collateralized by automobiles, pleasure crafts, and recreation vehicles, as well as unsecured short-term time notes. Further, it provides private banking, financial planning, investment management, and trust services to individuals, businesses, non-profit organizations, and municipalities, as well as ATM processing services. The company operates through 16 full-service banking offices in Lincoln, Knox, Hancock, Washington, and Penobscot counties in the Mid-Coast, Eastern, and Down East regions of Maine. The company was formerly known as First National Lincoln Corporation and changed its name to The First Bancorp, Inc. in April 2008. The First Bancorp, Inc. was founded in 1864 and is based in Damariscotta, Maine.
FRAF	Franklin Finl Svcs Corp	0	0	1	#{}	#{}	#{"real estate"}	Franklin Financial Services Corporation operates as the bank holding company for Farmers and Merchants Trust Company of Chambersburg that provides commercial, retail banking, and trust services to small and medium-sized businesses, individuals, governmental entities, and non-profit organizations in Pennsylvania. It offers various deposit products, including checking, savings, money management, and time deposit accounts, as well as demand deposits. The company also provides commercial real estate, construction and land development, agricultural, commercial and industrial, and residential mortgage loans, as well as installment and revolving loans to consumers; and secured and unsecured commercial and industrial loans, including accounts receivable and inventory financing, and commercial equipment financing. In addition, it offers various investment and trust services comprising estate planning and administration, corporate and personal trust fund management, pension, and profit sharing and other employee benefit funds management services, as well as custodial services; sells mutual funds, annuities, and insurance products; and offers safe deposit facilities and fiduciary services. Further, the company, through its subsidiary, Franklin Future Fund Inc., operates as a non-bank investment company that makes venture capital investments. It operates twenty-two community banking offices in Franklin, Cumberland, Fulton, and Huntingdon counties in Pennsylvania. Franklin Financial Services Corporation was founded in 1906 and is headquartered in Chambersburg, Pennsylvania.
FRBK	Republic First Bcp	0	0	1	#{}	#{}	#{"real estate"}	Republic First Bancorp, Inc. operates as the holding company for Republic First Bank that provides a range of credit and depository banking products and services to individuals and businesses. The company accepts consumer and commercial deposit, checking, interest-bearing demand, money market, savings, sweep, and individual retirement accounts, as well as certificates of deposit. Its loans products include secured and unsecured commercial loans, real estate loans, construction and land development loans, automobile loans, home improvement loans, mortgages, home equity and overdraft lines of credit, and other products. The company also offers lockbox services. As of April 29, 2020, it operated 30 offices located in Philadelphia, Bucks, Delaware, and Montgomery Counties in Pennsylvania; Atlantic, Burlington, Camden, and Gloucester Counties in New Jersey; and New York County in New York. Republic First Bancorp, Inc. was founded in 1987 and is based in Philadelphia, Pennsylvania.
FSBW	FS Bancorp Inc	0	0	1	#{}	#{}	#{"real estate"}	FS Bancorp, Inc. operates as a bank holding company for 1st Security Bank of Washington that provides banking and financial services to local families, local and regional businesses, and industry niches. The company operates in two segments, Commercial and Consumer Banking; and Home Lending. It offers various deposit instruments, including checking accounts, money market deposit accounts, savings accounts, and certificates of deposit. The company provides one-to-four-family residential first mortgages, second mortgage/home equity loan products, non-mortgage commercial business loans, commercial real estate loans, and construction and development loans, as well as consumer loans, which primarily include personal lines of credit, automobile, direct home improvement, loans on deposit, and recreational loans. As of April 24, 2020, it operated 21 full-service branches and seven home loan production offices in suburban communities in the greater Puget Sound area, including Snohomish, King, Pierce, Jefferson, Kitsap, Clallam, Grays Harbor, Thurston, and Lewis counties; and one loan production office in the market area of the Tri-Cities. The company was founded in 1936 and is based in Mountlake Terrace, Washington.
FSDC	FS Development Corp Cl A	0	0	1	#{}	#{}	#{"biotechnology"}	FS Development Corp. focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses in the biotechnology sector. The company was founded in 2020 and is based in San Francisco, California.
FULT	Fulton Financial Cor	0	0	1	#{}	#{}	#{"real estate"}	Fulton Financial Corporation operates as a multi-bank financial holding company that provides banking and financial services to businesses and consumers. It accepts various checking accounts and savings deposit products, certificates of deposit, and individual retirement accounts. The company also offers consumer loans, including home equity loans and lines of credit, automobile loans, equipment leases, personal lines of credit, and checking account overdraft protection; construction and jumbo residential mortgage loans; and commercial lending products comprising commercial, financial, agricultural, and real estate loans. In addition, it provides finance leasing, letters of credit, cash management services, and traditional deposit products; and investment management, trust, brokerage, insurance, and investment advisory services. Further, the company owns passive investments, as well as trust preferred securities; and sells various life insurance products. It provides its products and services through branch banking, as well as through a network of automated teller machines, telephone banking, mobile banking, and online banking. As of December 31, 2019, the company operated 230 branches in Pennsylvania, Maryland, Delaware, New Jersey, and Virginia. Fulton Financial Corporation was founded in 1882 and is headquartered in Lancaster, Pennsylvania.
FULTP	Fulton Financial Corp	0	0	1	#{}	#{}	#{"real estate"}	Fulton Financial Corporation operates as a multi-bank financial holding company that provides banking and financial services to businesses and consumers. It accepts various checking accounts and savings deposit products, certificates of deposit, and individual retirement accounts. The company also offers consumer loans, including home equity loans and lines of credit, automobile loans, equipment leases, personal lines of credit, and checking account overdraft protection; construction and jumbo residential mortgage loans; and commercial lending products comprising commercial, financial, agricultural, and real estate loans. In addition, it provides finance leasing, letters of credit, cash management services, and traditional deposit products; and investment management, trust, brokerage, insurance, and investment advisory services. Further, the company owns passive investments, as well as trust preferred securities; and sells various life insurance products. It provides its products and services through branch banking, as well as through a network of automated teller machines, telephone banking, mobile banking, and online banking. As of December 31, 2019, the company operated 230 branches in Pennsylvania, Maryland, Delaware, New Jersey, and Virginia. Fulton Financial Corporation was founded in 1882 and is headquartered in Lancaster, Pennsylvania.
FVCB	Fvcbankcorp Inc	0	0	1	#{}	#{}	#{"real estate"}	FVCBankcorp, Inc. operates as the holding company for FVCbank that provides various banking products and services in Virginia. It offers deposit products, including interest and noninterest-bearing transaction accounts, checking and savings accounts, money market accounts, and certificates of deposit. The company also provides commercial real estate loans; commercial construction loans; commercial loans for various business purposes, such as for working capital, equipment purchases, lines of credit, and government contract financing; SBA loans; asset based loans and accounts receivable financing; home equity loans; and consumer loans. In addition, it offers business and consumer credit cards; merchant services; business insurance products; and online banking, remote deposit, and mobile banking services. The company serves the banking needs of commercial businesses, nonprofit organizations, professional service entities, and their respective owners and employees located in the greater Washington, D.C. and Baltimore metropolitan areas. FVCBankcorp, Inc. operates through a main office in Fairfax, Virginia. It also operates a network of 11 additional branch offices in Arlington, Virginia; Ashburn, Loudoun County, Virginia; the independent city of Manassas, Virginia; Reston, Fairfax County, Virginia; Springfield, Fairfax County, Virginia; and Montgomery County and Baltimore, Maryland, a loan production office in Lutherville, Maryland. FVCBankcorp, Inc. was founded in 2007 and is headquartered in Fairfax, Virginia.
GABC	German Amer Bncp Inc	0	0	1	#{}	#{}	#{"real estate"}	German American Bancorp, Inc. operates as the bank holding company for German American Bank that provides retail and commercial banking services. The company operates through three segments: Core Banking, Trust and Investment Advisory Services, and Insurance Operations. The Core Banking segment accepts various deposit products from the general public; and originates consumer, commercial and agricultural, commercial and agricultural real estate, and residential mortgage loans, as well as sells residential mortgage loans in the secondary market. The Trust and Investment Advisory Services segment provides trust, investment advisory, and brokerage services. The Insurance Operations segment offers a range of personal and corporate property and casualty insurance products. As of March 19, 2020, the company operated 76 banking offices in 20 contiguous southern Indiana counties; seven counties in Kentucky; and one county in Tennessee. German American Bancorp, Inc. was founded in 1910 and is headquartered in Jasper, Indiana.
GAIN	Gladstone Investment	0	0	1	#{}	#{}	#{"United States"}	Gladstone Investment Corporation is a private equity fund specializing in lower middle market, acquisitions, mature stage, buyouts; recapitalizations; refinancing existing debt; senior debt securities such as senior loans, senior term loans, lines of credit, and senior notes; senior subordinated debt securities such as senior subordinated loans and senior subordinated notes; junior subordinated debt securities such as subordinated notes and mezzanine loans; limited liability company interests, and warrants or options. The fund does not invest in start-ups. The fund seek to invest in manufacturing, consumer products and business services/ distribution sector. It seeks to invest in small and mid-sized companies based in the United States. The fund prefers to make debt investments between $5 million and $30 million and equity investments between $10 million and $40 million in companies. The fund seeks to invest in companies with sales between $20 million and $100 million. The fund invest in companies with EBITDA from $3 million to $20 million. It seeks minority equity ownership and prefers to hold a board seat in its portfolio companies. It also prefers to take majority stake in its portfolio companies. The fund typically holds its investments for seven years and exits via sale or recapitalization, initial public offering, or sale to third party.
GAINL	Gladstone Investment Corp Term Pfd Ser E %	0	0	1	#{}	#{}	#{"United States"}	Gladstone Investment Corporation is a private equity fund specializing in lower middle market, acquisitions, mature stage, buyouts; recapitalizations; refinancing existing debt; senior debt securities such as senior loans, senior term loans, lines of credit, and senior notes; senior subordinated debt securities such as senior subordinated loans and senior subordinated notes; junior subordinated debt securities such as subordinated notes and mezzanine loans; limited liability company interests, and warrants or options. The fund does not invest in start-ups. The fund seek to invest in manufacturing, consumer products and business services/ distribution sector. It seeks to invest in small and mid-sized companies based in the United States. The fund prefers to make debt investments between $5 million and $30 million and equity investments between $10 million and $40 million in companies. The fund seeks to invest in companies with sales between $20 million and $100 million. The fund invest in companies with EBITDA from $3 million to $20 million. It seeks minority equity ownership and prefers to hold a board seat in its portfolio companies. It also prefers to take majority stake in its portfolio companies. The fund typically holds its investments for seven years and exits via sale or recapitalization, initial public offering, or sale to third party.
GAINM	Gladstone Investment Corp	0	0	1	#{}	#{}	#{"United States"}	Gladstone Investment Corporation is a private equity fund specializing in lower middle market, acquisitions, mature stage, buyouts; recapitalizations; refinancing existing debt; senior debt securities such as senior loans, senior term loans, lines of credit, and senior notes; senior subordinated debt securities such as senior subordinated loans and senior subordinated notes; junior subordinated debt securities such as subordinated notes and mezzanine loans; limited liability company interests, and warrants or options. The fund does not invest in start-ups. The fund seek to invest in manufacturing, consumer products and business services/ distribution sector. It seeks to invest in small and mid-sized companies based in the United States. The fund prefers to make debt investments between $5 million and $30 million and equity investments between $10 million and $40 million in companies. The fund seeks to invest in companies with sales between $20 million and $100 million. The fund invest in companies with EBITDA from $3 million to $20 million. It seeks minority equity ownership and prefers to hold a board seat in its portfolio companies. It also prefers to take majority stake in its portfolio companies. The fund typically holds its investments for seven years and exits via sale or recapitalization, initial public offering, or sale to third party.
GBDC	Golub Capital Bdc	0	0	1	#{}	#{}	#{"United States"}	Golub Capital BDC, Inc. is a business development company and operates as an externally managed closed-end non-diversified management investment company. It invests in debt and minority equity investments in middle-market companies that are, in most cases, sponsored by private equity investors. The company seeks to invest in the United States. It primarily invests in senior secured, one stop, unitranche, second lien, subordinated and mezzanine loans of middle-market companies, and warrants.
