symbol	company	yayk	nayk	mayk	wyay	wnay	wmay	desc
COHN	Cohen & CO Inc	2	0	1	#{"United Kingdom" "alternative"}	#{}	#{"real estate"}	Cohen & Company Inc. is a publicly owned investment manager. The firm primarily provides its services to individuals and institutions. It manages separate client-focused fixed income portfolios. Institutional Financial Markets, Inc. also manages funds and collateralized debt obligations for its clients. It invests in the fixed income and alternative investment markets across the globe. The firm's fixed income investments include U.S. trust preferred securities, European hybrid capital securities, Asian commercial real estate debt, mortgage backed securities, and asset backed securities. The firm was formerly known as Institutional Financial Markets, Inc. Cohen & Company Inc. was founded in 1999 and is based in Philadelphia, Pennsylvania with additional offices in New York City; Boca Raton, Florida; Chicago, Illinois; Bethesda, Maryland; Boston, Massachusetts; Paris, France; and London, United Kingdom.
ISDR	Issuer Direct Corp	2	0	0	#{"produce" "systems"}	#{}	#{}	Issuer Direct Corporation provides shareholder communications and compliance platforms, technologies, and services in North America and Europe. The company provides Platform id, a cloud-based subscription platform that manages the events of customers to distribute their messages to constituents, investors, markets, and regulatory systems; whistleblower module, which delivers secure notifications and basic incident workflow management processes that align with a company's corporate governance whistleblower policy; and proxy module, a real-time voting platform for customers and their shareholders of record. It also offers Regulation Fair Disclosure, news dissemination and media outreach service; and VisualWebcaster Platform, a cloud-based webcast, webinar, and training platform that delivers live and on-demand streaming of events to audiences of various sizes, as well as allows customers to create, produce, and deliver events. In addition, the company provides SEC documents conversion and editing; XBRL tagging; stock certificates fulfillment and delivery; telecommunications; printing; press release distribution; and investor outreach and engagement services, as well as proxy materials or annual reports. It operates under Direct Transfer, PrecisionIR (PIR), Investor Network, Interwest, and ACCESSWIRE brands name. The company serves corporate issuers, private companies, banks, brokerage firms, investment banks, and mutual funds; and professional firms, such as investor relations and public relations firms, as well as the accounting and legal communities. Issuer Direct Corporation was founded in 1988 and is headquartered in Raleigh, North Carolina.
PW	Power REIT	1	0	6	#{"Renewable"}	#{}	#{"Energy" "Agriculture" "real estate"}	Power REIT is a real estate investment trust (REIT) that owns real estate related to infrastructure assets including properties for Controlled Environment Agriculture, Renewable Energy and Transportation. Power REIT is actively seeking to expand its real estate portfolio related to Controlled Environment Agriculture.
VCF	Delaware Colorado Muni Income Fund Inc	1	0	2	#{"water"}	#{}	#{"United States"}	Delaware Investments Colorado Municipal Income Fund, Inc. is a closed-ended fixed income mutual fund launched by Delaware Management Holdings, Inc. It is managed by Delaware Management Business Trust. The fund invests in the fixed income markets of the United States. It primarily invests in un-insured, investment grade, tax-exempt Colorado municipal obligations, including airport revenue bonds, city general obligation bonds, continuing care/retirement revenue bonds, convention center/auditorium/hotel revenue bonds, dedicated tax and fees revenue bonds, higher education revenue bonds, hospital revenue bonds, municipal lease revenue bonds, parking revenue bonds, political subdivision general obligation bonds, pre-refunded bonds, school district general obligation bonds, school district revenue bonds, turnpike/toll road revenue bonds, and water and sewer revenue bonds. The fund seeks to maintain an average portfolio maturity of 20 to 30 years. It benchmarks the performance of its portfolio against the Barclays Municipal Bond Index and Lipper CE Other States Municipal Debt Funds Average. Delaware Investments Colorado Insured Municipal Income Fund, Inc. was formed on July 29, 1993 and is domiciled in the United States.
NTIP	Network-1 Sec Solu	1	0	2	#{"systems"}	#{}	#{"technology"}	Network-1 Technologies, Inc. develops, licenses, and protects intellectual property assets. The company owned 84 patents, including the remote power patent covering the delivery of power over Ethernet cables for the purpose of remotely powering network devices, such as wireless access ports, IP phones, and network based cameras; and the Mirror Worlds patent portfolio relating to foundational technologies that enable unified search and indexing, displaying, and archiving of documents in a computer system. Its patents also comprise the Cox patent portfolio relating to enabling technology for identifying media content on the Internet; M2M/IoT patent portfolio related to enabling technology for authenticating, provisioning, and using embedded sim cards in next generation IoT, Machine-to-Machine, and other mobile devices, including smartphones, tablets, and computers; and the quality of service (QoS) patents covering systems and methods for the transmission of audio, video, and data in order to achieve high QoS over computer and telephony networks. The company was formerly known as Network-1 Security Solutions, Inc. and changed its name to Network-1 Technologies, Inc. in October 2013 to reflect the nature of its business. Network-1 Technologies, Inc. was founded in 1990 and is headquartered in New York, New York.
CEV	Eaton Vance California Muni Income Trust	1	0	2	#{"water"}	#{}	#{"utilities" "United States"}	Eaton Vance California Municipal Income Trust is a close ended fixed income mutual fund launched and managed by Eaton Vance Management. It invests in the fixed income markets. The fund invests primarily in debt securities issued by education, hospital, housing, insured-education, insured-electric utilities, insured-hospital, insured-transportation, insured-water and sewer, transportation, and other sectors. Eaton Vance California Municipal Income Trust was formed in 1999 and is domiciled in United States.
NTN	Ntn Buzztime	1	0	2	#{"Canada"}	#{}	#{"technology" "United States"}	NTN Buzztime, Inc., together with its subsidiaries, provides interactive entertainment and technology to bars, restaurants, casinos, and senior living centers in the United States and Canada. Its principal product and service is its tablet platform. The company also leases equipment, including tablets, and cases and charging trays for the tablets to various network subscribers. It also licenses its content to customers to be installed on equipment that they obtain from other parties. The company's interactive entertainment system offers trivia, card, sports, and arcade games. It owns various trademarks, including the Buzztime, Playmaker, Mobile Playmaker, and BEOND Powered. As of June 30, 2020, NTN Buzztime, Inc. served 1,219 venues with its interactive entertainment network. The company was formerly known as NTN Communications, Inc. and changed its name to NTN Buzztime, Inc. in 2005. NTN Buzztime, Inc. was founded in 1982 and is based in Carlsbad, California.
VKI	Invesco Advantage Muni Income Trust II	1	0	2	#{"Canada"}	#{}	#{"United States"}	Invesco Advantage Municipal Income Trust II is a closed-ended fixed income mutual fund launched by Invesco Ltd. The fund is co-managed by Invesco Advisers, Inc, INVESCO Asset Management (Japan) Limited, INVESCO Asset Management Deutschland GmbH, INVESCO Asset Management Limited, Invesco Canada Ltd., Invesco Hong Kong Limited, and INVESCO Senior Secured Management, Inc. It invests in the fixed income markets of the United States. The fund primarily invests in investment grade municipal securities which include municipal bonds, municipal notes, municipal commercial paper, and lease obligations. It employs fundamental analysis with a bottom-up security selection approach to create its portfolio. The fund was formerly known as Invesco Van Kampen Advantage Municipal Income Trust II. Invesco Advantage Municipal Income Trust II was formed on August 27, 1993 and is domiciled in the United States.
MSN	Emerson Radio Corp	0	0	2	#{}	#{}	#{"wine" "United States"}	Emerson Radio Corp., together with its subsidiaries, designs, sources, imports, markets, and sells various houseware and consumer electronic products under the Emerson brand in the United States and internationally. It provides houseware products, such as microwave ovens, compact refrigerators, wine products, and toaster ovens; audio products, including clock radios, Bluetooth speakers, and wireless charging products; and other products comprising massagers, toothbrushes, and security products. The company also licenses its trademarks to others on a worldwide basis for various products. Emerson Radio Corp. markets its products primarily through mass merchandisers and online marketplaces. The company was founded in 1948 and is headquartered in Parsippany, New Jersey.
BHB	Bar Harbor Bankshares	0	0	4	#{}	#{}	#{"real estate"}	Bar Harbor Bankshares operates as the holding company for Bar Harbor Bank & Trust that provides commercial, retail, and wealth management banking services. It accepts various deposit products, including interest-bearing and non-interest-bearing demand accounts, savings and checking accounts, time deposits, and money market deposit accounts, as well as certificates of deposit. The company also provides commercial real estate loans, such as multi-family, commercial construction and land development, and other commercial real estate classes; commercial and industrial loans, including loans to commercial and agricultural businesses, and tax exempt entities; residential real estate loans consist of mortgages for 1-to-4 family housing; and consumer loans comprises home equity loans, lines of credit, auto, and other installment lending. In addition, it provides life insurance, annuity, and retirement products, as well as financial planning services; and third-party investment and insurance services. Further, the company offers trust and estate administration, wealth advisory, and investment management services to individuals, businesses, not-for-profit organizations, and municipalities; and trust services, such as custody, estate settlement, and fiduciary tax services. Additionally, it provides trust management services include trustee of both living trusts and trusts under wills, such as revocable, irrevocable, charitable remainder, and testamentary trusts, as well as holds accounts for and manages financial, real estate, and special assets. As of April 23, 2020, the company operated approximately 50 locations across Maine, New Hampshire, and Vermont. Bar Harbor Bankshares was founded in 1887 and is based in Bar Harbor, Maine.
FTF	Franklin Templeton Ltd Duration	0	0	2	#{}	#{}	#{"United States"}	Franklin Limited Duration Income Trust is a closed-ended fixed income mutual fund launched by Franklin Resources, Inc. The fund is managed by Franklin Advisers, Inc. It invests in the fixed income markets of the United States. The fund primarily invests in mortgage-backed securities, asset-backed securities, floating rate bank loans, and high yield corporate bonds. It employs fundamental analysis with a combination of top-down and bottom-up security selection process to create its portfolio. The fund was formerly known as Franklin Templeton Limited Duration Income Trust. Franklin Limited Duration Income Trust was formed on August 27, 2003 and is domiciled in the United States.
NBO	Neuberger Berman New York Intermediate Fund Inc	0	0	2	#{}	#{}	#{"United States"}	Neuberger Berman New York Municipal Fund, Inc. is a closed-ended fixed income mutual fund launched and managed by Neuberger Berman Management LLC. The fund is co-managed by Neuberger Berman LLC. It invests in the fixed income markets of the United States. The fund primarily invests in tax-exempt municipal bonds with remaining maturities of less than 15 years. It seeks to invest in securities that are rated in the four highest categories by a statistical rating organization. The fund benchmarks the performance of its portfolio against the Barclays 10-Year Municipal Bond Index. It was formerly known as Neuberger Berman California Intermediate Municipal Fund Inc. Neuberger Berman New York Municipal Fund, Inc. was formed on September 24, 2002 and is domiciled in the United States.
GGO	Gabelli Go Anywhere Trust	0	0	2	#{}	#{}	#{"United States"}	The Gabelli Go Anywhere Trust is a closed ended balanced mutual fund launched by GAMCO Investors, Inc. The fund is managed by Gabelli Funds, LLC. It invests in public equity and fixed income markets of the United States. The fund makes its investments in the stocks of companies operating across diversified sectors. It primarily invests in common stock, preferred stock, convertible or exchangeable securities, depositary receipts, and warrants. The fund also invests in debt securities. It benchmarks the performance of its portfolio against the S&P 500 Index. The fund conducts in-house research to make its investments. The Gabelli Go Anywhere Trust was formed on November 2, 2016, and is domiciled in the United States.
NBH	Neuberger Berman Intermediate Fund Inc	0	0	2	#{}	#{}	#{"United States"}	Neuberger Berman Intermediate Municipal Fund Inc. is a closed-ended fixed income mutual fund launched and managed by Neuberger Berman LLC. The fund is co-managed by Neuberger Berman Management LLC. It invests in the fixed income markets of the United States. The fund primarily invests in municipal bonds which have income that is exempt from federal income tax and have remaining maturities of less than 15 years. It seeks to invest in securities rated in the four highest categories by a nationally recognized statistical rating organization. The fund seeks to maintain a weighted average duration of between three and eight years. Neuberger Berman Intermediate Municipal Fund Inc. was formed on July 29, 2002 and is domiciled in the United States.
VMM	Delaware Minnesota Muni II	0	0	2	#{}	#{}	#{"United States"}	Delaware Investments Minnesota Municipal Income Fund II, Inc. is a closed ended fixed income mutual fund launched by Delaware Management Holdings, Inc. The fund is managed by Delaware Management Business Trust. It invests in fixed income markets of the United States. The fund primarily invests in investment grade municipal bonds, which include airport revenue bonds, city general obligation bonds, continuing care and retirement revenue bonds, corporate backed revenue bonds, escrowed to maturity bonds, higher education revenue bonds, hospital revenue bonds, multifamily housing revenue bonds, municipal lease revenue bonds, parking revenue bonds, political subdivision general obligation bonds, pre-refunded bonds, public power revenue bonds, school district general obligation bonds, single family housing revenue bonds, state general obligation bonds, tax increment and special assessment bonds, territorial general obligation bonds, and territorial revenue bonds. It benchmarks the performance of its portfolio against the Barclays Municipal Bond Index. The fund was previously known as Voyageur Minnesota Municipal Income Fund II, Inc. Delaware Investments Minnesota Municipal Income Fund II, Inc. was formed in 1992 and is domiciled in the United States.
CET	Central Securities Corp	0	0	2	#{}	#{}	#{"United States" "real estate"}	Central Securities Corp. is a publicly owned investment manager. The firm invests in the public equity markets of the United States. It also invests on bonds, convertible bonds, preferred stocks, convertible preferred stocks, warrants, options real estate, or short-term obligations of governments, banks and corporations. Central Securities Corp. was founded on October 1, 1929 and is based in New York, New York.
GRF	Eagle Capital Growth Fund	0	0	2	#{}	#{}	#{"United States"}	Eagle Capital Growth Fund, Inc. is a closed-end equity mutual fund launched and managed by Sims Capital Management LLC. The fund invests in the public equity markets of the United States. It makes its investments in the stocks of companies operating across diversified sectors. The fund benchmarks the performance of its portfolio against the S&P 500 Index. It was previously known as NAIC Growth Fund, Inc. Eagle Capital Growth Fund, Inc. was formed on April 11, 1989 and is domiciled in the United States.
ACY	Aerocentury Corp	0	0	0	#{}	#{}	#{}	AeroCentury Corp., together with its subsidiaries, provides leasing and finance services to regional airlines worldwide. The company primarily engages in leasing its aircraft portfolio consisting of mid-life regional aircraft through operating and finance leases. It also sells aircraft from its operating lease portfolio to third parties, which include other leasing companies, financial services companies, and airlines. As of March 30, 2020, the company's aircraft portfolio consisted of eleven aircraft held for lease, six aircraft held under sales-type or direct finance leases, and seven aircraft held for sale. AeroCentury Corp. was founded in 1989 and is headquartered in Burlingame, California.
CRF	Cornerstone Strategic Return Fund	0	0	2	#{}	#{}	#{"United States"}	Cornerstone Total Return Fund, Inc. is a closed-ended equity mutual fund launched and managed by Cornerstone Advisors, Inc. It invests in the public equity markets of the United States. The fund seeks to invest in stocks of companies operating across diversified sectors. It primarily invests in value and growth stocks of companies across all market capitalizations. The fund also invests through other closed-end investment companies and ETFs. It benchmarks the performance of its portfolio against the S&P 500 Index. Cornerstone Total Return Fund, Inc. was formed on March 16, 1973 and is domiciled in the United States.
NBA	New Beginnings Acquisition Corp	0	0	0	#{}	#{}	#{}	New Beginnings Acquisition Corp. focuses to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or other business combination with one or more businesses. The company was founded in 2020 and is based in Miami, Florida.
VFL	Delaware Florida Insured Muni	0	0	2	#{}	#{}	#{"United States"}	Delaware Investments National Municipal Income Fund is a closed-ended fixed income mutual fund launched by Delaware Management Holdings, Inc. The fund is managed by Delaware Management Business Trust. It invests in the fixed income markets of the United States. The fund primarily invests in investment grade municipal obligations, the income from which is exempt from federal income taxes. Its investments include airport revenue bonds, escrowed to maturity bonds, hospital revenue bonds, pre-refunded bonds, public power revenue bonds, school district general obligation bonds, and short term investments. The fund benchmarks the performance of its portfolio against the Barclays Municipal Bond Index and Lipper CE General & Insured Municipal Debt Funds (Leveraged) Average. Delaware Investments National Municipal Income Fund was formed on February 26, 1993 and is domiciled in the United States.
JOB	General Employment Enterprises	0	0	4	#{}	#{}	#{"technology" "Technology" "United States" "Energy"}	GEE Group, Inc. provides permanent and temporary professional, industrial, and physician assistant staffing and placement services in the United States. It operates in two segments, Industrial Staffing Services and Professional Staffing Services. The company offers professional placement services comprising placement of information technology, engineering, medical, and accounting professionals on regular placement basis or a temporary contract basis; and temporary staffing services for light industrial clients. The company provides medical data entry assistants, who offer electronic medical record services for emergency departments, specialty physician practices, and clinics. It offers professional and commercial staffing services under the names of Access Data Consulting, Agile Resources, Ashley Ellis, General Employment, Omni-One, Paladin Consulting, and Triad; medical staffing services under the Scribe Solutions brand; and contract and direct hire professional staffing services under the Accounting Now, SNI Technology, Legal Now, SNI Financial, Staffing Now, SNI Energy, and SNI Certes brands. The company was formerly known as General Employment Enterprises, Inc. and changed its name to GEE Group, Inc. in July 2016. GEE Group, Inc. was founded in 1893 and is headquartered in Jacksonville, Florida.
AAMC	Altisource Asset	0	0	1	#{}	#{}	#{"United States"}	Altisource Asset Management Corporation, an asset management company, provides portfolio management and corporate governance services to institutional investors in the United States. The company offers its services under an asset management agreement to Altisource Residential Corporation, which acquires and manages single-family rental properties for working class families. It also provides management services to NewSource Reinsurance Company Ltd. The company was founded in 2012 and is headquartered in Christiansted, Virgin Islands.
CHAQ	Chardan Healthcare Acquisition 2 Corp	0	0	0	#{}	#{}	#{}	Chardan Healthcare Acquisition 2 Corp. intends to acquire assets and businesses through a merger, share exchange, stock purchase, recapitalization, reorganization, or other similar business combination. The company was founded in 2018 and is based in New York, New York.
BCV	Bancroft Convertible Fund	0	0	1	#{}	#{}	#{"United States"}	Bancroft Fund Ltd. is a closed-ended equity mutual fund launched by GAMCO Investors, Inc. It is managed by Gabelli Funds, LLC. The fund invests in the public equity markets. It primarily invests in convertible securities including convertible debt and convertible preferred stocks. The fund invests in stocks of companies across market capitalization. It benchmarks the performance of its portfolio against S&P 500 Index, Bank of America Merrill Lynch All U.S. Convertibles Index, and Barclays Balanced U.S. Convertibles Index. The fund was formerly known as Bancroft Convertible Fund, Inc. Bancroft Fund Ltd. was formed on April 20, 1971 and is domiciled in the United States.
ELLO	Ellomay Capital Ltd	10	1	7	#{"green" "Netherlands" "renewable" "clean" "hydro" "plant"}	#{"gas"}	#{"energy" "fuel" "Israel"}	Ellomay Capital Ltd., together with its subsidiaries, produces and sells renewable and clean energy in Israel, Spain, and the Netherlands. The company owns five photovoltaic (PV) plants comprising four PV plants in Spain with an aggregate installed capacity of approximately 7.9 MWp; and one PV plant in Israel with an installed capacity of approximately 9 MWp. It also operates a dual-fuel power plant with an installed capacity of approximately 860 MWp in the vicinity of Ashkelon, Israel; and engages in the construction of a 156 MW pumped storage hydro power plant in the Manara Cliff, Israel. In addition, the company develops anaerobic digestion plants with a green gas production capacity of approximately 375 Nm3/h in Goor and 475 Nm3/h in Oude Tonge, the Netherlands. Further, it is involved in the construction of a PV plant with a peak capacity of 300 MW in the municipality of TalavÃ¡n, CÃ¡ceres, Spain. The company was formerly known as NUR Macroprinters Ltd. and changed its name to Ellomay Capital Ltd. in April 2008. Ellomay Capital Ltd. was founded in 1987 and is based in Tel Aviv, Israel.
DSS	Document Security Systems	5	1	1	#{"Systems"}	#{"plastic"}	#{"Technology"}	Document Security Systems, Inc. focuses on developing and selling counterfeit prevention, brand protection, and validation of authentic print media products. It operates through five segments: DSS Packaging and Printing Group, DSS Plastics Group, DSS Digital Group, DSS Technology Management, and DSS International. The company emphasizes on fraud and counterfeit prevention for various forms of printed documents and digital information. It markets its primary anti-counterfeiting products and technologies under the AuthentiGuard name. Document Security Systems, Inc. holds various patents for optical deterrent technologies that provide protection of printed information from unauthorized scanning and copying. The company operates combined security printing and packaging facility, and a plastic card facility that produces secure and non-secure documents. Document Security Systems, Inc. licenses its anti-counterfeiting technologies to printers and brand-owners. In addition, the company provides cloud computing services, including disaster recovery, back-up, and data security services. Further, Document Security Systems, Inc. acquires intellectual property assets and interests in companies owning intellectual property assets for the purpose of monetizing these assets through various value-enhancing initiatives, including investments in the development and commercialization of patented technologies, licensing, strategic partnerships, and commercial litigation. Additionally, the company assists in the development and marketing of its digital authentication products in the Hong Kong market. Document Security Systems, Inc. was founded in 1984 and is headquartered in Rochester, New York.
STXS	Stereotaxis Inc	4	1	2	#{"systems"}	#{"disposable"}	#{"technology" "United States"}	Stereotaxis, Inc. designs, manufactures, and markets robotic magnetic navigation (RMN) systems for use in hospital's interventional surgical suite to enhance the treatment of arrhythmias and coronary artery disease in the United States and internationally. Its RMN systems include the Genesis RMN and Niobe systems, which enable physicians to complete complex interventional procedures by providing image-guided delivery of catheters and guidewires through the blood vessels and chambers of the heart to treatment sites; and Vdrive system that offers navigation and stability for the diagnostic and therapeutic devices designed to enhance interventional procedures. The company also provides Odyssey solution, a real-time information solution to manage, control, record, and share procedures across networks; and Stereotaxis Imaging Model S X-ray system, a single-plane and full-power x-ray system, including c-arm, powered table, motorized boom, and large high-definition monitors for a robotic interventional operating room. In addition, it offers disposables and other accessories, such as QuikCAS automated catheter advancement disposables for the remote advancement of electrophysiology catheters; and CARTO RMT navigation and ablation system, CELSIUS RMT, NAVISTAR RMT, NAVISTAR RMT DS, NAVISTAR RMT THERMOCOOL, and CELSIUS RMT THERMOCOOL irrigated tip diagnostic/ablation steerable tip catheters. Further, the company provides various disposable components V-Loop, V-Sono, and V-CAS devices; and V-CAS Deflect catheter advancement systems. It markets its products through direct sales force, distributors, and sales agents. The company has a strategic collaboration with Osypka AG to develop a next-generation magnetic ablation catheter using Stereotaxis' robotic technology. Stereotaxis, Inc. was founded in 1990 and is headquartered in St. Louis, Missouri.
BRBS	Blue Ridge Bankshare	0	1	2	#{}	#{"gold"}	#{"agriculture" "real estate"}	Blue Ridge Bankshares, Inc. operates as a bank holding company for the Blue Ridge Bank, N.A. that provides commercial banking and mortgage lending services. Its deposit products include checking, savings, money market, jackpot, and retirement accounts, as well as certificates of deposit. The company's loan portfolio comprises home mortgage, home equity, auto, personal, commercial real estate, business term, working capital, small business, agriculture, and start up loans, as well as home equity and operating lines of credit, and letters of credit. It also provides debit and credit cards; business cash management services; financial planning services, including wealth and risk management, estate planning, charitable planning, and retirement and succession planning; and online banking, bill payment, mobile banking, coin counting, direct deposit, notary, gold medallion signature guarantee, safe deposit box rental, stop payment, and wire transfer services. The company operates through branches in the Charlottesville, Drakes Branch, Harrisonburg, Luray, Martinsville, McGaheysville, Shenandoah, and Stuart regions of the Commonwealth of Virginia; and the Carolina State Bank division in Greensboro, North Carolina, as well as mortgage offices in Virginia, North Carolina, Maryland, and Florida. In addition, it offers payroll services. The company was founded in 1893 and is based in Luray, Virginia.
IMH	Impac Mortgage Holdings	0	1	5	#{}	#{"channels"}	#{"Real Estate" "United States" "real estate"}	Impac Mortgage Holdings, Inc. operates as a residential mortgage lender in the United States. It operates through three segments: Mortgage Lending, Real Estate Services, and Long-Term Mortgage Portfolio. The Mortgage Lending segment provides mortgage lending products through three lending channels, such as retail, wholesale, and correspondent and opportunistically retain mortgage servicing rights. The Real Estate Services segment provides loss mitigation and real estate services primarily on its long-term mortgage portfolio, including default surveillance, loan modification, short sale, and real estate owned surveillance and disposition services, as well as monitoring, reconciling, and reporting services for residential and multifamily mortgage portfolios. This segment provides services to investors, servicers, and individual borrowers primarily focusing on loss mitigation and performance. The Long-Term Mortgage Portfolio segment consists of residual interests in the securitization trusts reflected as trust assets and liabilities in its consolidated balance sheets. The company was founded in 1995 and is based in Irvine, California.
LEU	Centrus Energy Corp	2	1	11	#{"natural" "produce"}	#{"testing"}	#{"utilities" "fuel" "United States" "Energy" "nuclear"}	Centrus Energy Corp. supplies nuclear fuel and services for the nuclear power industry in the United States, Japan, Belgium, and internationally. The company operates in two segments, Low-Enriched Uranium (LEU) and Technical Solutions. The LEU segment sells separative work units (SWU) component of LEU; SWU and uranium components of LEU; and natural uranium for utilities that operate nuclear power plants. Its LEU is a component that is used in the production of nuclear fuel for reactors to produce electricity. The Technical Solutions segment offers technical, manufacturing, engineering, procurement, construction, and operations services to public and private sector customers, including the American Centrifuge engineering and testing activities. The company was formerly known as USEC Inc. and changed its name to Centrus Energy Corp. in September 2014. Centrus Energy Corp. was founded in 1998 and is headquartered in Bethesda, Maryland.
GLDG	Goldmining Inc	2	1	4	#{"Canada"}	#{"gold"}	#{"mining" "Brazil" "United States"}	GoldMining Inc., a mineral exploration company, focuses on the acquisition, exploration, and development of projects in Brazil, Colombia, the United States, Canada, Peru, and other regions of the Americas. It explores for gold, copper, and uranium properties. The company's principal exploration properties include the Whistler project comprising 304 Alaska State mineral claims covering an area of 17,000 hectares located northwest of Anchorage; Yellowknife project consisting of 34 mining leases and 2 mineral claims with an aggregate area of approximately 9,704 hectares situated to the city of Yellowknife in the Northwest Territories; and Titiribi project, which covers 1 concession with an area of approximately 3,919 hectares located in central Colombia. Its principal properties also comprise the La Mina project consisting of 2 concessions that cover an area of approximately 3,200 hectares situated in Antioquia; and SÃ£o Jorge project comprising 7 exploration concessions covering 45,997 hectares located in Para State. The company was formerly known as Brazil Resources Inc. and changed its name to GoldMining Inc. in December 2016. GoldMining Inc. was incorporated in 2009 and is headquartered in Vancouver, Canada.
EXN	Excellon Resources	2	1	3	#{"Canada"}	#{"gold"}	#{"mining" "lead" "Germany"}	Excellon Resources Inc., a silver mining and exploration company, acquires, explores for, evaluates, and develops mineral properties in Mexico and Canada. The company primarily explores for silver, lead, zinc, and gold deposits. It holds 100% interests in the Platosa property covering an area of 14,000 hectares located in Durango State, Mexico; EvoluciÃ³n property totaling an area of 45,000 hectares located in the states of Durango and Zacatecas, Mexico; and the Saxony Silver City Project totaling an area of 164 square kilometers in Saxony, Germany. The company was incorporated in 1987 and is based in Toronto, Canada.
IOR	Income Opportunity Realty Trust	0	1	3	#{}	#{"Texas"}	#{"real estate"}	Income Opportunity Realty Investors, Inc., a Dallas-based real estate investment company, holds a portfolio of equity real estate in Texas, including undeveloped land. The Company invests in real estate through direct equity ownership and partnerships. For more information, visit the Company's website at www.incomeopp-realty.com.
AINC	Ashford Inc	0	1	1	#{}	#{"Texas"}	#{"real estate"}	Ashford, Inc is an asset management firm. The firm provides investment management and related services to the real estate and hospitality sectors. Ashford, Inc was formed on April 2, 2014 and is based in Dallas, Texas. Ashford Inc.(AMEX:AINC) operates independently of Ashford Hospitality Trust, Inc. as of November 5, 2019.
EMAN	Emagin Corp	2	1	0	#{"systems" "organic"}	#{"weapons"}	#{}	eMagin Corporation designs, develops, manufactures, and markets organic light-emitting diode (OLED) displays on-silicon micro displays, virtual imaging products that utilize OLED micro displays, and related products. It offers super video graphics array (SVGA) + OLED micro displays; digital SVGA OLED-XL; super eXtended graphics array OLED-XL/XLS and OLED-XL; video graphics array OLED-XL; and widescreen ultra-extended graphics array OLED-XL/XLS. The company also provides design reference kits, which include a microdisplay and associated electronics to help original equipment manufacturers (OEMs) to evaluate microdisplay products; near-eye virtual imaging modules that incorporate its OLED-on-silicon microdisplays with its lenses and electronic interfaces for integration into OEM products. Its products are used in military aviation helmets, military weapons sights and targeting systems, night vision and thermal imaging devices, training and simulation, visualization for ocular surgery, mobile ultrasound, and augmented reality applications. The company serves in North America, Asia, and Europe. eMagin Corporation was founded in 1996 and is headquartered in Hopewell Junction, New York.
ARMP	Armata Pharmaceuticals Inc	0	1	2	#{}	#{"Pharmaceuticals"}	#{"technology" "biotechnology"}	Armata Pharmaceuticals Inc., a clinical-stage biotechnology company, focuses on the development of targeted bacteriophage therapeutics for the treatment of antibiotic-resistant infections worldwide. It develops its products using its proprietary bacteriophage-based technology. The company's product candidates includes AP-SA02, which is in Phase 1b/2 clinical trial and AP-SA01 that targets staphylococcus aureus, including multidrug-resistant strains. It is also developing and advancing AP-PA02 that is in Phase 1b/2 clinical trial for treating diseases caused by pseudomonas aeruginosa. The company is headquartered in Marina del Rey, California.
GLU	Gabelli Global Utility	1	1	2	#{"water"}	#{"gas"}	#{"United States" "Utilities"}	The Gabelli Global Utility & Income Trust is a closed-ended equity mutual fund launched by GAMCO Investors, Inc. It is managed by Gabelli Funds, LLC. The fund invests in public equity markets across the globe. It primarily invests in stocks of companies involved to a substantial extent in providing products, services, or equipment for the generation or distribution of electricity, gas, or water and infrastructure operations, and in equity securities including preferred securities of companies in other industries, in each case in such securities that are expected to pay periodic dividends. The fund also invests in income producing securities such as governments. It invests in stocks of companies across market capitalizations. The fund benchmarks the performance of its portfolio against the S&P 500 Utilities Index, Lipper Utility Fund Average, and S&P 500 Index. The Gabelli Global Utility & Income Trust was formed on May 28, 2004 and is based in United States.
INS	Intelligent Systems Corp	1	1	3	#{"Systems"}	#{"European Union"}	#{"technology" "United States"}	Intelligent Systems Corporation, through its subsidiary, CoreCard Software, Inc., provides technology solutions and processing services to the financial technology and services market in the United States and European Union. The company designs, develops, and markets a suite of software solutions to program managers, accounts receivable businesses, financial institutions, retailers, and processors to manage their credit and debit cards, prepaid cards, private label cards, fleet cards, loyalty programs, and accounts receivable and loan transactions. Its software solutions allow companies to offer various types of debit and credit cards, as well as installment and revolving loans; set up and maintain account data; record advances and payments; assess fees, interests, and other charges; resolve disputes and chargebacks; manage collections of accounts receivable; generate reports; and settle transactions with financial institutions and network associations. The company was founded in 1973 and is headquartered in Norcross, Georgia.
CVR	Chicago Rivet & Machine Company	0	1	0	#{}	#{"automotive"}	#{}	Chicago Rivet & Machine Co. operates in the fastener industry in North America. It operates in two segments, Fasteners and Assembly Equipment. The Fastener segment manufactures and sells rivets, cold-formed fasteners and parts, and screw machine products. The Assembly Equipment segment primarily manufactures and sells automatic rivet setting machines and assembly equipment, as well as parts and tools for related machines. The company sells its products to automobile and automotive component manufacturers through independent sales representatives. Chicago Rivet & Machine Co. was founded in 1920 and is headquartered in Naperville, Illinois.
